period,GPR,gpr_threats,gpr_acts,total_articles,gpr_article_proportion,cat_1,cat_2,cat_3,cat_4,cat_5,cat_6,cat_7,cat_8,log_GPR,normalized_gpr,product,price,log_price,normalized_price
1987-05-01,98.65,97.37,95.24,17405.0,2.96,0.36,0.07,0.61,0.75,0.2,0.49,0.48,0.52,4.591578232468624,0.3599648334445287,UK Brent Crude Oil,18.58,2.922085733385692,0.24408002190552114
1987-05-01,98.65,97.37,95.24,17405.0,2.96,0.36,0.07,0.61,0.75,0.2,0.49,0.48,0.52,4.591578232468624,0.3599648334445287,WTI Crude Oil,19.44,2.967332799032293,0.26139932202557803
1987-06-01,94.18,99.83,81.83,16921.0,2.82,0.4,0.02,0.94,0.57,0.1,0.34,0.43,0.44,4.545207844815408,0.3419535330695236,WTI Crude Oil,20.07,2.9992261628082466,0.2736072018334786
1987-06-01,94.18,99.83,81.83,16921.0,2.82,0.4,0.02,0.94,0.57,0.1,0.34,0.43,0.44,4.545207844815408,0.3419535330695236,UK Brent Crude Oil,18.86,2.937043277205311,0.24980534766463686
1987-07-01,98.87,107.53,88.26,16894.0,2.97,0.24,0.04,0.99,0.64,0.26,0.35,0.47,0.65,4.593805855909042,0.3608300924371389,WTI Crude Oil,21.34,3.060583245873607,0.2970929620902891
1987-07-01,98.87,107.53,88.26,16894.0,2.97,0.24,0.04,0.99,0.64,0.26,0.35,0.47,0.65,4.593805855909042,0.3608300924371389,UK Brent Crude Oil,19.86,2.9887076586170265,0.2695810152001913
1987-08-01,99.97,115.48,87.6,16642.0,3.0,0.46,0.09,1.02,0.6,0.25,0.57,0.47,0.46,4.60487014097909,0.3651277093413076,UK Brent Crude Oil,18.98,2.9433857931817817,0.2522330838314572
1987-08-01,99.97,115.48,87.6,16642.0,3.0,0.46,0.09,1.02,0.6,0.25,0.57,0.47,0.46,4.60487014097909,0.3651277093413076,WTI Crude Oil,20.31,3.011113375592293,0.27815729149909085
1987-09-01,121.17,143.45,97.54,17335.0,3.63,0.63,0.09,1.18,1.01,0.22,0.65,0.61,0.42,4.7971945182434315,0.439830818451581,WTI Crude Oil,19.53,2.9719517448885875,0.2631673241795357
1987-09-01,121.17,143.45,97.54,17335.0,3.63,0.63,0.09,1.18,1.01,0.22,0.65,0.61,0.42,4.7971945182434315,0.439830818451581,UK Brent Crude Oil,18.31,2.907447358686419,0.23847686508057456
1987-10-01,101.06,110.7,88.83,18211.0,3.03,0.3,0.09,0.91,0.59,0.12,0.49,0.71,0.35,4.615714399863762,0.369339863131715,UK Brent Crude Oil,18.76,2.9317269435780786,0.24777040514819745
1987-10-01,101.06,110.7,88.83,18211.0,3.03,0.3,0.09,0.91,0.59,0.12,0.49,0.71,0.35,4.615714399863762,0.369339863131715,WTI Crude Oil,19.86,2.9887076586170265,0.2695810152001913
1987-11-01,96.15,110.8,75.88,17545.0,2.88,0.19,0.08,0.89,0.84,0.25,0.34,0.42,0.53,4.565909472034789,0.34999451018811323,WTI Crude Oil,18.85,2.93651291389402,0.24960233955284764
1987-11-01,96.15,110.8,75.88,17545.0,2.88,0.19,0.08,0.89,0.84,0.25,0.34,0.42,0.53,4.565909472034789,0.34999451018811323,UK Brent Crude Oil,17.78,2.8780742300857587,0.22723366019137348
1987-12-01,109.86,124.5,88.27,17572.0,3.3,0.43,0.04,1.12,1.14,0.1,0.32,0.69,0.45,4.699206827914474,0.4017701980235904,UK Brent Crude Oil,17.05,2.8361502037295256,0.21118632575479612
1987-12-01,109.86,124.5,88.27,17572.0,3.3,0.43,0.04,1.12,1.14,0.1,0.32,0.69,0.45,4.699206827914474,0.4017701980235904,WTI Crude Oil,17.28,2.8495497633759097,0.21631529912966432
1988-01-01,83.2,87.14,72.9,17351.0,2.5,0.21,0.07,0.92,0.61,0.12,0.26,0.58,0.34,4.421247347827163,0.2938044910000993,WTI Crude Oil,17.13,2.8408313123360287,0.21297812205566186
1988-01-01,83.2,87.14,72.9,17351.0,2.5,0.21,0.07,0.92,0.61,0.12,0.26,0.58,0.34,4.421247347827163,0.2938044910000993,UK Brent Crude Oil,16.75,2.8183982582710754,0.20439138189012415
1988-02-01,86.21,90.19,73.82,17133.0,2.59,0.22,0.08,0.72,0.64,0.14,0.35,0.52,0.37,4.456786180221833,0.307608571958499,UK Brent Crude Oil,15.73,2.7555697170701863,0.18034238897503768
1988-02-01,86.21,90.19,73.82,17133.0,2.59,0.22,0.08,0.72,0.64,0.14,0.35,0.52,0.37,4.456786180221833,0.307608571958499,WTI Crude Oil,16.8,2.8213788864092133,0.20553228224538453
1988-03-01,110.21,105.94,109.3,18454.0,3.31,0.17,0.11,1.11,0.66,0.09,0.56,0.72,0.42,4.702387636703451,0.4030056956209399,UK Brent Crude Oil,14.73,2.689886230474539,0.15520060351281934
1988-03-01,110.21,105.94,109.3,18454.0,3.31,0.17,0.11,1.11,0.66,0.09,0.56,0.72,0.42,4.702387636703451,0.4030056956209399,WTI Crude Oil,16.2,2.785011242238338,0.19161177414052047
1988-04-01,119.45,113.94,128.48,17305.0,3.58,0.26,0.11,0.92,0.63,0.29,0.49,0.6,0.88,4.782897873771819,0.4342776805339381,UK Brent Crude Oil,16.6,2.8094026953624978,0.20094813421127247
1988-04-01,119.45,113.94,128.48,17305.0,3.58,0.26,0.11,0.92,0.63,0.29,0.49,0.6,0.88,4.782897873771819,0.4342776805339381,WTI Crude Oil,17.86,2.882563575448353,0.22895205493291626
1988-05-01,104.87,106.55,97.15,18089.0,3.15,0.27,0.03,0.87,0.84,0.14,0.38,0.7,0.6,4.652721487846314,0.38371424754796774,UK Brent Crude Oil,16.31,2.7917784166329223,0.19420205756839998
1988-05-01,104.87,106.55,97.15,18089.0,3.15,0.27,0.03,0.87,0.84,0.14,0.38,0.7,0.6,4.652721487846314,0.38371424754796774,WTI Crude Oil,17.42,2.857618971424357,0.21940396430441328
1988-06-01,79.71,74.01,81.08,17735.0,2.39,0.23,0.09,0.65,0.59,0.12,0.34,0.43,0.37,4.378395048439832,0.27715969514898386,WTI Crude Oil,16.53,2.805176911832933,0.19933062350322897
1988-06-01,79.71,74.01,81.08,17735.0,2.39,0.23,0.09,0.65,0.59,0.12,0.34,0.43,0.37,4.378395048439832,0.27715969514898386,UK Brent Crude Oil,15.54,2.7434173449395014,0.17569080379278934
1988-07-01,83.43,70.79,96.27,16664.0,2.5,0.2,0.07,0.62,0.38,0.17,0.53,0.46,0.48,4.424007956913983,0.29487677359244124,UK Brent Crude Oil,14.91,2.702032128776647,0.15984971069614234
1988-07-01,83.43,70.79,96.27,16664.0,2.5,0.2,0.07,0.62,0.38,0.17,0.53,0.46,0.48,4.424007956913983,0.29487677359244124,WTI Crude Oil,15.5,2.740840023925201,0.1747042780255487
1988-08-01,84.05,73.71,93.28,17056.0,2.52,0.18,0.09,0.61,0.41,0.13,0.57,0.4,0.49,4.431411859854625,0.2977526158391909,UK Brent Crude Oil,14.89,2.7006898466959175,0.1593359229870453
1988-08-01,84.05,73.71,93.28,17056.0,2.52,0.18,0.09,0.61,0.41,0.13,0.57,0.4,0.49,4.431411859854625,0.2977526158391909,WTI Crude Oil,15.52,2.7421295147550726,0.1751978587332799
1988-09-01,74.84,72.93,74.35,17997.0,2.24,0.14,0.05,0.72,0.5,0.09,0.42,0.43,0.36,4.315352501405889,0.25267255349458395,WTI Crude Oil,14.54,2.6769034721053733,0.15023116990715848
1988-09-01,74.84,72.93,74.35,17997.0,2.24,0.14,0.05,0.72,0.5,0.09,0.42,0.43,0.36,4.315352501405889,0.25267255349458395,UK Brent Crude Oil,13.18,2.578700529074361,0.11264185403171635
1988-10-01,73.45,71.81,65.83,18202.0,2.2,0.14,0.06,0.45,0.61,0.14,0.28,0.47,0.33,4.296604902619887,0.24539056492096994,WTI Crude Oil,13.77,2.6224923127405635,0.12940411326928394
1988-10-01,73.45,71.81,65.83,18202.0,2.2,0.14,0.06,0.45,0.61,0.14,0.28,0.47,0.33,4.296604902619887,0.24539056492096994,UK Brent Crude Oil,12.41,2.5185025992165158,0.08959978491816974
1988-11-01,68.8,55.86,77.56,17252.0,2.06,0.13,0.04,0.36,0.52,0.1,0.23,0.47,0.46,4.231203744939298,0.21998728590015143,WTI Crude Oil,14.14,2.6490076604684267,0.13955344027036054
1988-11-01,68.8,55.86,77.56,17252.0,2.06,0.13,0.04,0.36,0.52,0.1,0.23,0.47,0.46,4.231203744939298,0.21998728590015143,UK Brent Crude Oil,13.02,2.5664866367804233,0.10796672066671655
1988-12-01,90.4,82.28,94.38,17703.0,2.71,0.16,0.07,0.51,0.53,0.18,0.34,0.38,0.71,4.504244267398131,0.32604235926577846,UK Brent Crude Oil,15.31,2.7285062096695922,0.16998324191712275
1988-12-01,90.4,82.28,94.38,17703.0,2.71,0.16,0.07,0.51,0.53,0.18,0.34,0.38,0.71,4.504244267398131,0.32604235926577846,WTI Crude Oil,16.38,2.7960610784249234,0.19584133967052983
1989-01-01,89.25,89.1,82.82,23311.0,2.68,0.2,0.1,0.74,0.73,0.19,0.32,0.56,0.53,4.491441420659749,0.32106944594910136,UK Brent Crude Oil,17.17,2.843163674909384,0.2138708846430135
1989-01-01,89.25,89.1,82.82,23311.0,2.68,0.2,0.1,0.74,0.73,0.19,0.32,0.56,0.53,4.491441420659749,0.32106944594910136,WTI Crude Oil,18.02,2.8914822521801917,0.23236587275259368
1989-02-01,91.62,88.44,91.77,21543.0,2.75,0.21,0.16,0.7,0.7,0.24,0.41,0.67,0.71,4.517649588458596,0.33124928714503404,UK Brent Crude Oil,16.89,2.826721730819709,0.20757737234167659
1989-02-01,91.62,88.44,91.77,21543.0,2.75,0.21,0.16,0.7,0.7,0.24,0.41,0.67,0.71,4.517649588458596,0.33124928714503404,WTI Crude Oil,17.94,2.88703285663065,0.23066276967233576
1989-03-01,87.73,79.9,93.09,24815.0,2.63,0.21,0.09,0.72,0.42,0.23,0.37,0.47,0.71,4.474263916140292,0.3143973172641585,UK Brent Crude Oil,18.7,2.928523523860541,0.24654422646222757
1989-03-01,87.73,79.9,93.09,24815.0,2.63,0.21,0.09,0.72,0.42,0.23,0.37,0.47,0.71,4.474263916140292,0.3143973172641585,WTI Crude Oil,19.48,2.969388298214389,0.26218610911823287
1989-04-01,83.58,77.83,84.56,23695.0,2.51,0.17,0.03,0.57,0.66,0.17,0.43,0.6,0.41,4.425804257019769,0.2955744969112741,WTI Crude Oil,21.07,3.0478502278160975,0.2922191220297088
1989-04-01,83.58,77.83,84.56,23695.0,2.51,0.17,0.03,0.57,0.66,0.17,0.43,0.6,0.41,4.425804257019769,0.2955744969112741,UK Brent Crude Oil,20.32,3.011605622710281,0.2783457098075012
1989-05-01,103.83,116.75,80.27,24051.0,3.11,0.26,0.05,0.73,1.31,0.11,0.45,0.48,0.39,4.642754946315362,0.37984301889755356,UK Brent Crude Oil,18.63,2.924773184613497,0.24510870241125607
1989-05-01,103.83,116.75,80.27,24051.0,3.11,0.26,0.05,0.73,1.31,0.11,0.45,0.48,0.39,4.642754946315362,0.37984301889755356,WTI Crude Oil,20.12,3.0017143452315387,0.2745596078630546
1989-06-01,89.46,97.68,68.49,23814.0,2.68,0.37,0.04,0.87,0.83,0.08,0.33,0.5,0.24,4.493791598004702,0.32198230763167,WTI Crude Oil,20.05,2.998229153752578,0.27322557489677496
1989-06-01,89.46,97.68,68.49,23814.0,2.68,0.37,0.04,0.87,0.83,0.08,0.33,0.5,0.24,4.493791598004702,0.32198230763167,UK Brent Crude Oil,17.67,2.871868286331605,0.22485820001798096
1989-07-01,84.75,84.33,78.83,22462.0,2.54,0.24,0.01,0.76,0.73,0.14,0.37,0.48,0.43,4.43970574626056,0.3009741476592535,WTI Crude Oil,19.78,2.984671326194566,0.2680360210307371
1989-07-01,84.75,84.33,78.83,22462.0,2.54,0.24,0.01,0.76,0.73,0.14,0.37,0.48,0.43,4.43970574626056,0.3009741476592535,UK Brent Crude Oil,17.62,2.8690346205080335,0.22377355269031338
1989-08-01,109.18,115.96,115.19,23117.0,3.27,0.22,0.09,0.7,0.35,1.01,0.6,0.47,0.91,4.692997896353612,0.3993585095083493,WTI Crude Oil,18.58,2.922085733385692,0.24408002190552114
1989-08-01,109.18,115.96,115.19,23117.0,3.27,0.22,0.09,0.7,0.35,1.01,0.6,0.47,0.91,4.692997896353612,0.3993585095083493,UK Brent Crude Oil,16.77,2.8195915758351173,0.20484815018514685
1989-09-01,85.55,79.42,88.94,23501.0,2.57,0.29,0.08,0.72,0.43,0.15,0.6,0.35,0.49,4.449101000338202,0.30462347542760065,WTI Crude Oil,19.59,2.9750192319564492,0.26434147168243977
1989-09-01,85.55,79.42,88.94,23501.0,2.57,0.29,0.08,0.72,0.43,0.15,0.6,0.35,0.49,4.449101000338202,0.30462347542760065,UK Brent Crude Oil,17.77,2.87751164216656,0.22701831740886863
1989-10-01,69.52,68.16,64.54,25272.0,2.09,0.34,0.12,0.5,0.36,0.04,0.55,0.31,0.26,4.241614480957137,0.22403104966905701,UK Brent Crude Oil,18.91,2.9396908826703663,0.2508187763366072
1989-10-01,69.52,68.16,64.54,25272.0,2.09,0.34,0.12,0.5,0.36,0.04,0.55,0.31,0.26,4.241614480957137,0.22403104966905701,WTI Crude Oil,20.1,3.0007198150650303,0.27417892977518166
1989-11-01,92.83,71.75,112.52,24315.0,2.78,0.22,0.13,0.62,0.53,0.21,0.42,1.01,0.58,4.530769863411841,0.33634549671207137,UK Brent Crude Oil,18.73,2.930126516455997,0.24715780680062505
1989-11-01,92.83,71.75,112.52,24315.0,2.78,0.22,0.13,0.62,0.53,0.21,0.42,1.01,0.58,4.530769863411841,0.33634549671207137,WTI Crude Oil,19.86,2.9887076586170265,0.2695810152001913
1989-12-01,112.55,101.53,128.65,24112.0,3.38,0.39,0.18,0.96,0.48,0.15,0.78,1.05,0.44,4.723397567352741,0.41116642471840625,UK Brent Crude Oil,19.84,2.987700101856727,0.2691953508997499
1989-12-01,112.55,101.53,128.65,24112.0,3.38,0.39,0.18,0.96,0.48,0.15,0.78,1.05,0.44,4.723397567352741,0.41116642471840625,WTI Crude Oil,21.1,3.0492730404820207,0.29276373457471244
1990-01-01,81.54,76.01,80.73,24409.0,2.45,0.31,0.03,0.9,0.29,0.07,0.35,0.61,0.32,4.401093697391107,0.28597636037562996,UK Brent Crude Oil,21.25,3.056356895370426,0.29547523436074197
1990-01-01,81.54,76.01,80.73,24409.0,2.45,0.31,0.03,0.9,0.29,0.07,0.35,0.61,0.32,4.401093697391107,0.28597636037562996,WTI Crude Oil,22.86,3.1293886583666644,0.3234297327034149
1990-02-01,77.41,81.11,65.39,22397.0,2.32,0.36,0.06,0.72,0.58,0.09,0.35,0.51,0.22,4.349115971216622,0.26578704373804335,WTI Crude Oil,22.11,3.096029994869355,0.3106609775044291
1990-02-01,77.41,81.11,65.39,22397.0,2.32,0.36,0.06,0.72,0.58,0.09,0.35,0.51,0.22,4.349115971216622,0.26578704373804335,UK Brent Crude Oil,19.81,2.9861868607104594,0.26861612488383707
1990-03-01,67.59,68.19,59.72,25748.0,2.03,0.24,0.05,0.64,0.43,0.2,0.22,0.46,0.33,4.213460043112263,0.2130952334601048,UK Brent Crude Oil,18.39,2.91180703861623,0.2401456275528533
1990-03-01,67.59,68.19,59.72,25748.0,2.03,0.24,0.05,0.64,0.43,0.2,0.22,0.46,0.33,4.213460043112263,0.2130952334601048,WTI Crude Oil,20.39,3.015044584586364,0.27966204738613015
1990-04-01,81.64,97.98,54.79,24420.0,2.45,0.33,0.07,0.82,0.71,0.16,0.33,0.32,0.28,4.402319337941644,0.2864524267021097,UK Brent Crude Oil,16.61,2.8100049236252036,0.2011786501988516
1990-04-01,81.64,97.98,54.79,24420.0,2.45,0.33,0.07,0.82,0.71,0.16,0.33,0.32,0.28,4.402319337941644,0.2864524267021097,WTI Crude Oil,18.43,2.9139797716817317,0.24097728846841646
1990-05-01,86.41,97.82,66.84,25196.0,2.59,0.38,0.08,0.77,0.91,0.17,0.29,0.43,0.4,4.4591034098533076,0.30850863600891143,UK Brent Crude Oil,16.35,2.7942278973432626,0.19513964967419573
1990-05-01,86.41,97.82,66.84,25196.0,2.59,0.38,0.08,0.77,0.91,0.17,0.29,0.43,0.4,4.4591034098533076,0.30850863600891143,WTI Crude Oil,18.2,2.9014215940827497,0.23617037240237793
1990-06-01,79.68,72.85,80.65,24101.0,2.39,0.28,0.12,0.44,0.62,0.14,0.33,0.51,0.47,4.378018613276343,0.27701347927405895,WTI Crude Oil,16.7,2.8154087194227095,0.203247070766397
1990-06-01,79.68,72.85,80.65,24101.0,2.39,0.28,0.12,0.44,0.62,0.14,0.33,0.51,0.47,4.378018613276343,0.27701347927405895,UK Brent Crude Oil,15.1,2.714694743820879,0.16469660246960416
1990-07-01,85.79,82.37,81.85,23668.0,2.57,0.22,0.06,0.63,0.64,0.07,0.34,0.73,0.35,4.451902449584874,0.30571162125559087,WTI Crude Oil,18.45,2.915064370486536,0.24139244228981516
1990-07-01,85.79,82.37,81.85,23668.0,2.57,0.22,0.06,0.63,0.64,0.07,0.34,0.73,0.35,4.451902449584874,0.30571162125559087,UK Brent Crude Oil,17.17,2.843163674909384,0.2138708846430135
1990-08-01,250.45,353.76,128.25,24188.0,7.51,1.04,0.11,4.75,0.55,0.38,0.6,1.07,0.28,5.523259299803626,0.7218506922165611,UK Brent Crude Oil,27.17,3.3021134234382563,0.3895438994828898
1990-08-01,250.45,353.76,128.25,24188.0,7.51,1.04,0.11,4.75,0.55,0.38,0.6,1.07,0.28,5.523259299803626,0.7218506922165611,WTI Crude Oil,27.31,3.3072529354856135,0.3915111596874311
1990-09-01,188.66,262.12,106.95,24087.0,5.66,0.88,0.05,3.54,0.53,0.28,0.62,0.44,0.36,5.239946453221707,0.6118056173716716,UK Brent Crude Oil,34.9,3.5524868292083815,0.48537977512799557
1990-09-01,188.66,262.12,106.95,24087.0,5.66,0.88,0.05,3.54,0.53,0.28,0.62,0.44,0.36,5.239946453221707,0.6118056173716716,WTI Crude Oil,33.51,3.511843901749219,0.4698228092040448
1990-10-01,143.85,172.95,105.11,25587.0,4.31,0.6,0.06,1.98,0.55,0.2,0.53,0.64,0.5,4.968771089997557,0.5064750137576096,WTI Crude Oil,36.04,3.584629432740137,0.4976830568823185
1990-10-01,143.85,172.95,105.11,25587.0,4.31,0.6,0.06,1.98,0.55,0.2,0.53,0.64,0.5,4.968771089997557,0.5064750137576096,UK Brent Crude Oil,36.02,3.58407433974781,0.49747058294635677
1990-11-01,158.74,201.18,115.4,24804.0,4.76,1.11,0.1,2.25,0.59,0.15,0.84,0.75,0.48,5.0672676436627295,0.5447332881380955,WTI Crude Oil,32.33,3.4759955917373415,0.45610108756265055
1990-11-01,158.74,201.18,115.4,24804.0,4.76,1.11,0.1,2.25,0.59,0.15,0.84,0.75,0.48,5.0672676436627295,0.5447332881380955,UK Brent Crude Oil,33.07,3.4986265269937014,0.46476357106520044
1990-12-01,153.16,194.65,103.18,23161.0,4.59,1.28,0.05,1.96,0.69,0.18,0.76,0.62,0.29,5.031483126609094,0.5308337777383193,WTI Crude Oil,27.28,3.3061538329752613,0.39109045425675915
1990-12-01,153.16,194.65,103.18,23161.0,4.59,1.28,0.05,1.96,0.69,0.18,0.76,0.62,0.29,5.031483126609094,0.5308337777383193,UK Brent Crude Oil,28.27,3.341801171705499,0.40473524976178415
1991-01-01,379.25,360.03,479.72,24659.0,11.38,2.28,0.09,2.23,0.79,0.73,3.39,1.94,1.04,5.938195618228642,0.8830212807297115,UK Brent Crude Oil,23.57,3.1599747169480397,0.3351372129673925
1991-01-01,379.25,360.03,479.72,24659.0,11.38,2.28,0.09,2.23,0.79,0.73,3.39,1.94,1.04,5.938195618228642,0.8830212807297115,WTI Crude Oil,25.23,3.2280337626529665,0.36118829543215886
1991-02-01,339.36,253.79,490.27,22390.0,10.18,1.21,0.19,2.04,0.47,0.69,3.77,2.72,0.69,5.827061490816372,0.8398542887755767,WTI Crude Oil,20.48,3.019448800171307,0.28134785685065605
1991-02-01,339.36,253.79,490.27,22390.0,10.18,1.21,0.19,2.04,0.47,0.69,3.77,2.72,0.69,5.827061490816372,0.8398542887755767,UK Brent Crude Oil,19.54,2.972463646614637,0.26336326571737306
1991-03-01,148.62,133.98,171.4,24430.0,4.46,0.67,0.03,1.26,0.46,0.3,1.26,1.14,0.42,5.001392712729324,0.5191459849415477,WTI Crude Oil,19.9,2.990719731730447,0.27035118001898856
1991-03-01,148.62,133.98,171.4,24430.0,4.46,0.67,0.03,1.26,0.46,0.3,1.26,1.14,0.42,5.001392712729324,0.5191459849415477,UK Brent Crude Oil,19.08,2.9486406660201405,0.2542445008919823
1991-04-01,97.76,100.77,88.51,24896.0,2.93,0.39,0.13,1.1,0.46,0.12,0.53,0.66,0.27,4.582515495423285,0.3564446627622385,WTI Crude Oil,20.83,3.0363942552728806,0.28783409896119055
1991-04-01,97.76,100.77,88.51,24896.0,2.93,0.39,0.13,1.1,0.46,0.12,0.53,0.66,0.27,4.582515495423285,0.3564446627622385,UK Brent Crude Oil,19.18,2.953868069455292,0.2562454034399867
1991-05-01,88.57,95.46,79.07,26689.0,2.66,0.36,0.11,0.94,0.5,0.09,0.42,0.64,0.16,4.483793199821491,0.31809870514179056,UK Brent Crude Oil,19.19,2.9543893100196086,0.25644491962162497
1991-05-01,88.57,95.46,79.07,26689.0,2.66,0.36,0.11,0.94,0.5,0.09,0.42,0.64,0.16,4.483793199821491,0.31809870514179056,WTI Crude Oil,21.23,3.055415275715165,0.29511480892374714
1991-06-01,87.73,99.8,69.49,25195.0,2.63,0.23,0.11,0.97,0.7,0.06,0.33,0.44,0.24,4.474263916140292,0.3143973172641585,UK Brent Crude Oil,18.17,2.89977188240808,0.23553890931859858
1991-06-01,87.73,99.8,69.49,25195.0,2.63,0.23,0.11,0.97,0.7,0.06,0.33,0.44,0.24,4.474263916140292,0.3143973172641585,WTI Crude Oil,20.19,3.005187432324746,0.2758890076119834
1991-07-01,115.18,144.65,84.73,24198.0,3.45,0.48,0.14,1.28,1.11,0.12,0.45,0.59,0.32,4.7464961220785264,0.4201384223326156,UK Brent Crude Oil,19.4,2.9652730660692823,0.2606109143610417
1991-07-01,115.18,144.65,84.73,24198.0,3.45,0.48,0.14,1.28,1.11,0.12,0.45,0.59,0.32,4.7464961220785264,0.4201384223326156,WTI Crude Oil,21.4,3.0633909220278057,0.2981676613057983
1991-08-01,113.5,133.41,87.35,24617.0,3.4,0.58,0.08,0.85,0.77,0.32,0.68,0.46,0.18,4.7318028369214575,0.41443122026135537,UK Brent Crude Oil,19.77,2.9841656371825254,0.2678424575445355
1991-08-01,113.5,133.41,87.35,24617.0,3.4,0.58,0.08,0.85,0.77,0.32,0.68,0.46,0.18,4.7318028369214575,0.41443122026135537,WTI Crude Oil,21.69,3.076851324838783,0.30331992372743194
1991-09-01,117.94,154.14,74.8,25187.0,3.54,0.49,0.3,1.13,1.22,0.2,0.42,0.54,0.19,4.770176020572358,0.4293362269274723,UK Brent Crude Oil,20.5,3.0204248861443626,0.2817214750216632
1991-09-01,117.94,154.14,74.8,25187.0,3.54,0.49,0.3,1.13,1.22,0.2,0.42,0.54,0.19,4.770176020572358,0.4293362269274723,WTI Crude Oil,21.89,3.0860299115347716,0.306833227748236
1991-10-01,100.83,122.64,77.96,27411.0,3.02,0.39,0.21,1.05,1.0,0.11,0.48,0.57,0.27,4.613435930405124,0.36845485440326264,WTI Crude Oil,23.23,3.145444546782318,0.3295754737849858
1991-10-01,100.83,122.64,77.96,27411.0,3.02,0.39,0.21,1.05,1.0,0.11,0.48,0.57,0.27,4.613435930405124,0.36845485440326264,UK Brent Crude Oil,22.21,3.100542637906336,0.31238828993840195
1991-11-01,100.74,120.33,77.58,25913.0,3.02,0.16,0.09,1.06,0.86,0.05,0.39,0.49,0.33,4.612542940317504,0.36810799699028823,WTI Crude Oil,22.46,3.111735949310297,0.3166727737335852
1991-11-01,100.74,120.33,77.58,25913.0,3.02,0.16,0.09,1.06,0.86,0.05,0.39,0.49,0.33,4.612542940317504,0.36810799699028823,UK Brent Crude Oil,21.11,3.0497468618602293,0.2929451000298027
1991-12-01,103.97,135.23,58.75,25269.0,3.12,0.44,0.11,0.8,1.43,0.13,0.39,0.36,0.23,4.644102395989878,0.38036639862449084,UK Brent Crude Oil,18.41,2.9128939952449864,0.24056168388273674
1991-12-01,103.97,135.23,58.75,25269.0,3.12,0.44,0.11,0.8,1.43,0.13,0.39,0.36,0.23,4.644102395989878,0.38036639862449084,WTI Crude Oil,19.5,2.970414465569701,0.262578897029362
1992-01-01,102.96,126.16,69.46,26165.0,3.09,0.41,0.26,0.87,1.09,0.15,0.33,0.39,0.27,4.634340563287871,0.3765746834824631,WTI Crude Oil,18.79,2.933324813425374,0.2483820246431332
1992-01-01,102.96,126.16,69.46,26165.0,3.09,0.41,0.26,0.87,1.09,0.15,0.33,0.39,0.27,4.634340563287871,0.3765746834824631,UK Brent Crude Oil,18.16,2.8992213731731473,0.23532818991564047
1992-02-01,87.2,101.1,62.86,25310.0,2.62,0.27,0.11,1.09,0.68,0.08,0.33,0.37,0.34,4.468204330914934,0.3120436382210137,WTI Crude Oil,19.01,2.944965156500338,0.25283761954933837
1992-02-01,87.2,101.1,62.86,25310.0,2.62,0.27,0.11,1.09,0.68,0.08,0.33,0.37,0.34,4.468204330914934,0.3120436382210137,UK Brent Crude Oil,18.05,2.89314568477889,0.23300258781896632
1992-03-01,85.3,107.13,53.69,27400.0,2.56,0.2,0.09,1.04,0.77,0.04,0.21,0.37,0.26,4.446174454497633,0.3034867392719768,UK Brent Crude Oil,17.63,2.869601996409779,0.2239907281774481
1992-03-01,85.3,107.13,53.69,27400.0,2.56,0.2,0.09,1.04,0.77,0.04,0.21,0.37,0.26,4.446174454497633,0.3034867392719768,WTI Crude Oil,18.92,2.9402195636237325,0.2510211404892491
1992-04-01,85.86,92.64,74.4,26484.0,2.58,0.29,0.09,1.21,0.36,0.12,0.43,0.61,0.35,4.452718062796414,0.3060284237514583,WTI Crude Oil,20.23,3.007166651179654,0.2766465967475785
1992-04-01,85.86,92.64,74.4,26484.0,2.58,0.29,0.09,1.21,0.36,0.12,0.43,0.61,0.35,4.452718062796414,0.3060284237514583,UK Brent Crude Oil,18.92,2.9402195636237325,0.2510211404892491
1992-05-01,78.97,93.08,56.44,26894.0,2.37,0.22,0.1,1.27,0.52,0.06,0.37,0.36,0.21,4.36906803350949,0.2735368729985872,UK Brent Crude Oil,19.89,2.9902170928658807,0.2701587840431828
1992-05-01,78.97,93.08,56.44,26894.0,2.37,0.22,0.1,1.27,0.52,0.06,0.37,0.36,0.21,4.36906803350949,0.2735368729985872,WTI Crude Oil,20.98,3.043569602968151,0.29058061961229237
1992-06-01,93.85,124.34,49.73,25969.0,2.81,0.39,0.45,1.34,0.52,0.05,0.39,0.32,0.19,4.541697763032518,0.34059013844351205,UK Brent Crude Oil,21.16,3.052112606990099,0.29385064051792603
1992-06-01,93.85,124.34,49.73,25969.0,2.81,0.39,0.45,1.34,0.52,0.05,0.39,0.32,0.19,4.541697763032518,0.34059013844351205,WTI Crude Oil,22.39,3.1086144306106633,0.3154779444464978
1992-07-01,75.2,92.43,51.64,26425.0,2.26,0.34,0.12,1.19,0.45,0.03,0.44,0.31,0.16,4.320151230955794,0.25453648786554794,UK Brent Crude Oil,20.24,3.0076608444192647,0.2768357599764379
1992-07-01,75.2,92.43,51.64,26425.0,2.26,0.34,0.12,1.19,0.45,0.03,0.44,0.31,0.16,4.320151230955794,0.25453648786554794,WTI Crude Oil,21.78,3.0809921175048145,0.3049049023308636
